productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extAttribute,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCounterplus,extLife
580037,Yamato (CS 2024 Event Pack Finalist),Yamato CS 2024 Event Pack Finalist,https://tcgplayer-cdn.tcgplayer.com/product/580037_200w.jpg,68,17675,https://cpt.tcgcsv.com/M0G6,2024-09-16T19:00:04.617,1,PR,P-046,"[On Play] You may place all cards in your hand at the bottom of your deck in any order. If you do, draw cards equal to the number you placed at the bottom of your deck.",Purple,Character,1,2000,Land of Wano,Strike,,,,,,,1000,
580038,Jinbe (CS 2024 Event Pack Finalist),Jinbe CS 2024 Event Pack Finalist,https://tcgplayer-cdn.tcgplayer.com/product/580038_200w.jpg,68,17675,https://cpt.tcgcsv.com/N0G6,2024-09-16T19:00:55.11,1,PR,P-063,[On Play] Rest up to 1 of your opponent's Characters with a cost of 1 or less.,Green,Character,4,5000,Fish-Man,Strike,499.0,574.5,650.0,300.0,,Foil,2000,
580039,Kouzuki Momonosuke (CS 2024 Event Pack Finalist),Kouzuki Momonosuke CS 2024 Event Pack Finalist,https://tcgplayer-cdn.tcgplayer.com/product/580039_200w.jpg,68,17675,https://cpt.tcgcsv.com/P0G6,2024-09-16T19:01:55.217,1,PR,P-064,,Yellow,Character,6,8000,Land of Wano;Kouzuki Clan,Special,1500.0,1500.0,1500.0,541.67,,Foil,1000,
580040,Trafalgar Law - ST03-008 (CS 2024 Event Pack Finalist),Trafalgar Law ST03 008 CS 2024 Event Pack Finalist,https://tcgplayer-cdn.tcgplayer.com/product/580040_200w.jpg,68,17675,https://cpt.tcgcsv.com/Q0G6,2024-09-16T19:03:42.923,1,C,ST03-008,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Blue,Character,1,1000,Heart Pirates;The Seven Warlords of the Sea,Slash,,,,,,,,
580041,CS 2024 Event Pack Finalist Ver.,CS 2024 Event Pack Finalist Ver,https://tcgplayer-cdn.tcgplayer.com/product/580041_200w.jpg,68,17675,https://cpt.tcgcsv.com/R0G6,2024-09-16T19:06:10.927,1,,,,,,,,,,,,,,,,,
580042,Kouzuki Momonosuke (CS 2024 Celebration Pack),Kouzuki Momonosuke CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580042_200w.jpg,68,17675,https://cpt.tcgcsv.com/S0G6,2024-09-16T19:08:05.35,1,R,OP01-041,"[Activate:Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area)</em> <strong>You may rest this Character:</strong> Look at 5 cards from the top of your deck; reveal up to 1 ""Land of Wano"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-26"">This card has been officially errata'd.</a>",Green,Character,1,0,Land of Wano;Kouzuki Clan,Slash,17.59,21.21,24.0,15.57,,Foil,1000,
580043,Hatchan (CS 2024 Celebration Pack),Hatchan CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580043_200w.jpg,68,17675,https://cpt.tcgcsv.com/T0G6,2024-09-16T19:08:42.953,1,UC,OP03-033,"[Trigger] If your Leader has the [East Blue] type, play this card.",Green,Character,4,4000,Fish-Man;Arlong Pirates;East Blue,Slash,8.18,13.99,80.0,9.59,,Foil,2000,
580044,Kaya (CS 2024 Celebration Pack),Kaya CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580044_200w.jpg,68,17675,https://cpt.tcgcsv.com/V0G6,2024-09-16T19:09:24.73,1,R,OP03-044,[On Play] Draw 2 cards and trash 2 cards from your hand.,Blue,Character,1,0,East Blue,Wisdom,24.7,26.9,59.98,29.09,,Foil,2000,
580045,Fukurou (CS 2024 Celebration Pack),Fukurou CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580045_200w.jpg,68,17675,https://cpt.tcgcsv.com/W0G6,2024-09-16T19:10:09.483,1,UC,OP03-088,"This Character cannot be K.O.'d by effects.
<br>
[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Black,Character,3,3000,CP9,Strike,25.0,30.53,36.05,10.65,,Foil,1000,
580046,Shirahoshi (CS 2024 Celebration Pack),Shirahoshi CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580046_200w.jpg,68,17675,https://cpt.tcgcsv.com/X0G6,2024-09-16T19:12:11.227,1,UC,OP03-116,"[On Play] Draw 3 cards and trash 2 cards from your hand.
<br>
[Trigger] Play this card.",Yellow,Character,5,0,Merfolk,Wisdom,84.15,92.07,99.98,31.75,,Foil,1000,
580047,Shura (CS 2024 Celebration Pack),Shura CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580047_200w.jpg,68,17675,https://cpt.tcgcsv.com/Z0G6,2024-09-16T19:12:54.773,1,R,OP05-106,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Sky Island] type card other than [Shura] and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>
[Trigger] Play this card.",Yellow,Character,2,2000,Sky Island;Vassals,Slash,43.65,50.92,64.99,53.38,,Foil,1000,
580048,Trafalgar Law (CS 2024 Celebration Pack),Trafalgar Law CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580048_200w.jpg,68,17675,https://cpt.tcgcsv.com/-0G6,2024-09-16T19:16:22.71,1,PR,P-017,[On Play] Give up to 1 of your opponent's Characters -2000 power during this turn.,Red,Character,4,5000,Heart Pirates;Supernovas,Slash,89.99,92.6,99.9,27.62,,Foil,1000,
580049,Bepo (CS 2024 Celebration Pack),Bepo CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580049_200w.jpg,68,17675,https://cpt.tcgcsv.com/_0G6,2024-09-16T19:17:33.147,1,PR,P-019,[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less.,Red,Character,3,2000,Heart Pirates;Minks,Strike,149.99,174.99,199.99,18.88,,Foil,2000,
580050,Monkey.D.Luffy (CS 2024 Celebration Pack),MonkeyDLuffy CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580050_200w.jpg,68,17675,https://cpt.tcgcsv.com/02G6,2024-09-16T19:18:19.943,1,SR,ST01-012,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>[DON!! x2] [When Attacking] Your opponent cannot activate [Blocker] during this battle.",Red,Character,5,6000,Straw Hat Crew;Supernovas,Strike,242.99,292.49,500.0,149.46,,Foil,,
580051,"Eustass""Captain""Kid (CS 2024 Celebration Pack)",EustassCaptainKid CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580051_200w.jpg,68,17675,https://cpt.tcgcsv.com/22G6,2024-09-16T19:19:14.327,1,SR,ST02-013,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[DON!! x1] [End of Your Turn] Set this card as active.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#errata_08"">This card has been officially errata'd.</a>",Green,Character,7,7000,Kid Pirates;Supernovas,Special,19.0,23.88,29.99,17.87,,Foil,,
580052,Crocodile (CS 2024 Celebration Pack),Crocodile CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580052_200w.jpg,68,17675,https://cpt.tcgcsv.com/32G6,2024-09-16T19:20:07.34,1,SR,ST03-003,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[DON!! x1] [On Block] Place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.",Blue,Character,5,6000,Baroque Works;The Seven Warlords of the Sea,Special,25.0,28.5,29.94,16.58,,Foil,,
580053,Kaido (CS 2024 Celebration Pack),Kaido CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580053_200w.jpg,68,17675,https://cpt.tcgcsv.com/52G6,2024-09-16T19:20:42.287,1,SR,ST04-003,"[On Play] DON!! -5 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: K.O. up to 1 of your opponent's Characters with a cost of 6 or less. 
<br>This Character gains [Rush] during this turn. 
<br>(This card can attack on the turn in which it is played.)",Purple,Character,9,10000,Animal Kingdom Pirates;The Four Emperors,Strike,34.0,48.0,99.95,24.6,,Foil,,
580054,CS 2024 Celebration Pack,CS 2024 Celebration Pack,https://tcgplayer-cdn.tcgplayer.com/product/580054_200w.jpg,68,17675,https://cpt.tcgcsv.com/62G6,2024-09-16T19:21:27.93,1,,,,,,,,,,500.0,500.0,500.0,,,Normal,,
580055,Monkey.D.Luffy (CS 2024 Participation),MonkeyDLuffy CS 2024 Participation,https://tcgplayer-cdn.tcgplayer.com/product/580055_200w.jpg,68,17675,https://cpt.tcgcsv.com/72G6,2024-09-16T19:24:29.093,1,PR,P-041,,Purple,Character,10,12000,Straw Hat Crew;The Four Emperors,Strike,99.0,110.0,420.69,125.69,,Foil,1000,
580056,Monkey.D.Luffy (Bandai Card Games Fest 24-25),MonkeyDLuffy Bandai Card Games Fest 24 25,https://tcgplayer-cdn.tcgplayer.com/product/580056_200w.jpg,68,17675,https://cpt.tcgcsv.com/82G6,2024-09-16T19:29:32.923,1,PR,P-080,,Red,Character,7,9000,Straw Hat Crew;The Four Emperors;Egghead,Strike,194.0,274.43,1000.99,260.86,,Normal,1000,
583731,Tournament Pack 2024 Oct.-Dec.,Tournament Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583731_200w.jpg,68,17675,https://cpt.tcgcsv.com/FvH6,2024-10-04T16:46:54.613,1,,,,,,,,,,1.0,2.38,9.99,1.74,,Normal,,
583732,Winner Pack 2024 Oct.-Dec.,Winner Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583732_200w.jpg,68,17675,https://cpt.tcgcsv.com/GvH6,2024-10-04T16:48:57.477,1,,,,,,,,,,25.0,29.69,99.99,22.12,,Normal,,
583733,Event Pack Vol. 5,Event Pack Vol 5,https://tcgplayer-cdn.tcgplayer.com/product/583733_200w.jpg,68,17675,https://cpt.tcgcsv.com/HvH6,2024-10-01T18:06:28.11,1,,,,,,,,,,1000.0,1000.0,1000.0,58.47,,Normal,,
583735,Charlotte Pudding (Tournament Pack 2024 Oct.-Dec.),Charlotte Pudding Tournament Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583735_200w.jpg,68,17675,https://cpt.tcgcsv.com/KvH6,2024-10-04T16:45:45.667,1,R,OP03-112,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 [Sanji] or [Big Mom Pirates] type card other than [Charlotte Pudding] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Character,1,2000,Big Mom Pirates,Wisdom,0.12,0.38,25.0,0.33,,Normal,2000,
583736,Charlotte Pudding (Winner Pack 2024 Oct.-Dec.),Charlotte Pudding Winner Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583736_200w.jpg,68,17675,https://cpt.tcgcsv.com/LvH6,2024-10-04T16:48:51.797,1,R,OP03-112,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 [Sanji] or [Big Mom Pirates] type card other than [Charlotte Pudding] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Character,1,2000,Big Mom Pirates,Wisdom,6.5,9.28,50.0,8.11,,Foil,2000,
583737,Tony Tony.Chopper (Winner Pack 2024 Oct.-Dec.),Tony TonyChopper Winner Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583737_200w.jpg,68,17675,https://cpt.tcgcsv.com/MvH6,2024-10-04T16:48:46.563,1,C,OP04-010,[On Play] Play up to 1 [Animal] type Character card with 3000 power or less from your hand.,Red,Character,3,4000,Animal;Alabasta;Straw Hat Crew,Strike,29.98,44.9,1000.0,39.52,,Foil,1000,
583738,Tony Tony.Chopper (Tournament Pack 2024 Oct.-Dec.),Tony TonyChopper Tournament Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583738_200w.jpg,68,17675,https://cpt.tcgcsv.com/NvH6,2024-10-04T16:46:45.03,1,C,OP04-010,[On Play] Play up to 1 [Animal] type Character card with 3000 power or less from your hand.,Red,Character,3,4000,Animal;Alabasta;Straw Hat Crew,Strike,0.25,0.54,3.15,0.54,,Normal,1000,
583739,Portgas.D.Ace (Winner Pack 2024 Oct.-Dec.),PortgasDAce Winner Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583739_200w.jpg,68,17675,https://cpt.tcgcsv.com/PvH6,2024-10-04T16:48:40.353,1,R,OP07-053,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>[On Play] Draw 2 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",Blue,Character,5,6000,Whitebeard Pirates,Special,14.24,18.0,40.0,15.99,,Foil,1000,
583740,Portgas.D.Ace (Tournament Pack 2024 Oct.-Dec.),PortgasDAce Tournament Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583740_200w.jpg,68,17675,https://cpt.tcgcsv.com/QvH6,2024-10-04T16:46:38.49,1,R,OP07-053,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>[On Play] Draw 2 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",Blue,Character,5,6000,Whitebeard Pirates,Special,0.18,0.49,3.06,0.41,,Normal,1000,
583741,Edison (Winner Pack 2024 Oct.-Dec.),Edison Winner Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583741_200w.jpg,68,17675,https://cpt.tcgcsv.com/RvH6,2024-10-04T16:48:34.73,1,C,OP07-100,"[On Play] If you have 2 or less Life cards, draw 2 cards and trash 2 card from your hand.
<br>
[Trigger] If your Leader is [Vegapunk], play this card.",Yellow,Character,4,5000,Scientist;Egghead,Wisdom,4.59,6.17,9.74,5.17,,Foil,2000,
583742,Edison (Tournament Pack 2024 Oct.-Dec.),Edison Tournament Pack 2024 Oct Dec,https://tcgplayer-cdn.tcgplayer.com/product/583742_200w.jpg,68,17675,https://cpt.tcgcsv.com/SvH6,2024-10-04T16:46:32,1,C,OP07-100,"[On Play] If you have 2 or less Life cards, draw 2 cards and trash 2 card from your hand.
<br>
[Trigger] If your Leader is [Vegapunk], play this card.",Yellow,Character,4,5000,Scientist;Egghead,Wisdom,0.05,0.25,3.0,0.19,,Normal,2000,
583744,Judge Pack Vol. 4,Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583744_200w.jpg,68,17675,https://cpt.tcgcsv.com/VvH6,2024-10-04T19:08:33.417,1,,,,,,,,,,8.99,9.98,100.0,7.18,,Normal,,
583745,Edward Weevil (Judge Pack Vol. 4),Edward Weevil Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583745_200w.jpg,68,17675,https://cpt.tcgcsv.com/WvH6,2024-10-04T19:08:20.637,1,R,EB01-023,[On Play] Draw 1 card.,Blue,Character,4,6000,The Seven Warlords of the Sea,Slash,2.0,3.53,28.95,3.1,,Foil,,
583746,Viola (Judge Pack Vol. 4),Viola Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583746_200w.jpg,68,17675,https://cpt.tcgcsv.com/XvH6,2024-10-04T19:09:14.443,1,C,OP04-021,[On Your Opponent's Attack] (2) <em>(You may rest the specified number of DON!! cards in your cost area.)</em>: Rest up to 1 of your opponent's DON!! cards.,Green,Character,3,3000,Donquixote Pirates,Special,2.9,6.0,40.0,3.33,,Foil,2000,
583747,Nico Robin (Judge Pack Vol. 4),Nico Robin Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583747_200w.jpg,68,17675,https://cpt.tcgcsv.com/ZvH6,2024-10-04T19:08:57.09,1,UC,OP05-010,[On Play] K.O. up to 1 of your opponent's Characters with 1000 power or less.,Red,Character,1,2000,Straw Hat Crew,Strike,26.87,33.49,199.5,36.25,,Foil,1000,
583748,Mansherry (Judge Pack Vol. 4),Mansherry Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583748_200w.jpg,68,17675,https://cpt.tcgcsv.com/-vH6,2024-10-04T19:08:45.163,1,R,OP05-088,[Activate:Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area.)</em> <strong>You may rest this Character and place 2 cards from your trash at the bottom of your deck in any order</strong>: Add up to 1 black Character card with a cost of 3 to 5 from your trash to your hand.,Black,Character,1,0,Dressrosa;The Tontattas,Special,2.7,8.5,35.99,2.76,,Foil,1000,
583749,Ohm (Judge Pack Vol. 4),Ohm Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583749_200w.jpg,68,17675,https://cpt.tcgcsv.com/_vH6,2024-10-04T19:09:02.67,1,R,OP05-101,"If you have 2 or less Life cards, this Character gains +1000 power.
<br>
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Holly] and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 [Holly] from your hand.",Yellow,Character,4,5000,Sky Island;Vassals,Slash,1.34,1.98,20.0,1.75,,Foil,1000,
583750,Ryuma (Judge Pack Vol. 4),Ryuma Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583750_200w.jpg,68,17675,https://cpt.tcgcsv.com/0wH6,2024-10-04T19:09:07.463,1,R,OP06-036,[On Play] / [On K.O.] K.O. up to 1 of your opponent's rested Characters with a cost of 4 or less.,Green,Character,4,6000,Land of Wano;Thriller Bark Pirates,Slash,2.69,3.0,20.0,2.86,,Foil,,
583751,Zephyr (Navy) (Judge Pack Vol. 4),Zephyr Navy Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583751_200w.jpg,68,17675,https://cpt.tcgcsv.com/2wH6,2024-10-04T19:09:20.053,1,R,OP06-074,"[On Play] <strong>DON!! -1</strong> <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Negate the effect of up to 1 of your opponent's Characters during this turn. Then, if that Character has 5000 power or less, K.O. it.",Purple,Character,7,7000,FILM;Navy,Strike,1.99,2.99,20.0,2.99,,Foil,,
583752,Inuppe (Judge Pack Vol. 4),Inuppe Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583752_200w.jpg,68,17675,https://cpt.tcgcsv.com/3wH6,2024-10-04T19:08:27.517,1,C,OP06-082,"[On Play] / [On K.O.] If your Leader has the [Thriller Bark Pirates] type, draw 2 cards and trash 2 cards from your hand.",Black,Character,2,3000,Thriller Bark Pirates,Strike,1.0,5.43,20.0,1.77,,Foil,1000,
583753,Baccarat (Judge Pack Vol. 4),Baccarat Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583753_200w.jpg,68,17675,https://cpt.tcgcsv.com/5wH6,2024-10-04T19:07:24.207,1,R,OP07-010,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Your Opponent's Attack][Once Per Turn] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +2000 power during this battle.",Red,Character,3,4000,FILM;Grantesoro,Special,4.0,5.0,20.0,3.29,,Foil,1000,
583754,Marshall.D.Teach (Judge Pack Vol. 4),MarshallDTeach Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583754_200w.jpg,68,17675,https://cpt.tcgcsv.com/6wH6,2024-10-04T19:08:52.217,1,C,ST03-014,[On Play] Return up to 1 Character with a cost of 3 or less to the owner's hand.,Blue,Character,4,4000,Blackbeard Pirates;The Seven Warlords of the Sea,Special,4.0,8.0,40.0,7.82,,Foil,1000,
583755,Ain (Judge Pack Vol. 4),Ain Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583755_200w.jpg,68,17675,https://cpt.tcgcsv.com/7wH6,2024-10-04T19:07:07.903,1,C,ST05-002,[On Play] Add up to 1 DON!! card from your DON!! deck and rest it.,Purple,Character,4,5000,Neo Navy,Special,0.78,1.1,35.0,1.02,,Foil,,
583756,Makino (Judge Pack Vol. 4),Makino Judge Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/583756_200w.jpg,68,17675,https://cpt.tcgcsv.com/8wH6,2024-10-04T19:08:40.177,1,C,ST13-012,[On Play] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Look at all of your Life cards and place them back in your Life area in any order.,Yellow,Character,1,0,Windmill Village,Wisdom,2.96,4.95,40.0,4.23,,Foil,2000,
583757,Tony Tony.Chopper (Offline Regional 2024 Vol. 3) [Finalist],Tony TonyChopper Offline Regional 2024 Vol 3 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/583757_200w.jpg,68,17675,https://cpt.tcgcsv.com/9wH6,2024-10-01T18:08:14.74,1,UC,OP01-015,"[DON!! x1] [When Attacking] <strong>You may trash 1 card from your hand:</strong> Add up to 1 ""Straw Hat Crew"" type Character card other than [Tony Tony.Chopper] with a cost of 4 or less from your trash to your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-9"">This card has been officially errata'd.</a>",Red,Character,3,4000,Animal;Straw Hat Crew,Wisdom,999.0,1249.04,1499.07,494.98,,Foil,1000,
